step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq
3210,1605,9.997458e-5,0.809520,2.2468,907.72,0.0981
3220,1610,9.997442e-5,0.729760,2.0746,731.60,0.0788
3230,1615,9.997426e-5,0.714615,2.0434,711.62,0.0749
3240,1620,9.99741e-5,0.685748,1.9853,710.32,0.0757
3250,1625,9.997394e-5,0.923135,2.5172,717.27,0.0709
3260,1630,9.997378e-5,1.304220,3.6848,704.17,0.0625
3270,1635,9.997362e-5,1.129083,3.0928,696.45,0.0625
3280,1640,9.997346e-5,1.092114,2.9806,705.79,0.0642
3290,1645,9.99733e-5,1.027103,2.7930,712.43,0.0675
3300,1650,9.997314e-5,1.043083,2.8380,731.29,0.0690
3310,1655,9.997297e-5,0.690744,1.9952,774.58,0.0983
3320,1660,9.997281e-5,0.389275,1.4759,710.61,0.1060
3330,1665,9.997265e-5,0.912381,2.4902,714.84,0.0814
3340,1670,9.997249e-5,0.920387,2.5103,714.72,0.0765
3350,1675,9.997231e-5,1.275963,3.5822,647.26,0.0801
3360,1680,9.997215e-5,1.948296,7.0167,510.35,0.0848
3370,1685,9.997198e-5,1.804140,6.0747,608.48,0.0902
3380,1690,9.997182e-5,1.942243,6.9744,685.46,0.0839
3390,1695,9.997164e-5,1.722115,5.5964,665.94,0.0866
3400,1700,9.997148e-5,1.583871,4.8738,567.20,0.0873
3410,1705,9.997131e-5,1.225489,3.4058,797.19,0.0798
3420,1710,9.9971134e-5,1.617312,5.0395,511.40,0.0804
3430,1715,9.9970974e-5,1.618521,5.0456,602.53,0.0867
3440,1720,9.997081e-5,1.607790,4.9918,632.00,0.0802
3450,1725,9.997064e-5,1.400952,4.0591,681.77,0.0738
3460,1730,9.9970464e-5,1.532348,4.6290,606.91,0.0809
3470,1735,9.997029e-5,1.443827,4.2369,630.86,0.0788
3480,1740,9.9970115e-5,1.532137,4.6281,339.85,0.0900
3490,1745,9.9969955e-5,1.504897,4.5037,705.28,0.0713
3500,1750,9.996978e-5,1.398268,4.0482,598.85,0.0732
3510,1755,9.9969606e-5,1.435992,4.2038,757.26,0.0836
3520,1760,9.996943e-5,1.403280,4.0685,738.33,0.0698
3530,1765,9.996926e-5,1.541815,4.6731,614.13,0.0794
3540,1770,9.996908e-5,1.489995,4.4371,652.15,0.0901
3550,1775,9.996891e-5,1.629300,5.1003,533.17,0.0746
3560,1780,9.996873e-5,1.744947,5.7256,655.45,0.0775
3570,1785,9.996856e-5,1.657689,5.2472,495.28,0.0667
3580,1790,9.996838e-5,1.865807,6.4611,675.10,0.0953
3590,1795,9.9968194e-5,1.568241,4.7982,716.93,0.0947
3600,1800,9.9968034e-5,1.359843,3.8956,796.03,0.1046
3610,1805,9.9967845e-5,1.227169,3.4116,838.92,0.1097
3620,1810,9.996767e-5,1.096572,2.9939,785.62,0.1050
3630,1815,9.9967496e-5,1.008548,2.7416,728.97,0.0957
3640,1820,9.996731e-5,1.198485,3.3151,791.42,0.1000
3650,1825,9.996713e-5,1.345007,3.8382,753.54,0.0902
3660,1830,9.996696e-5,1.394429,4.0327,700.59,0.0874
3670,1835,9.996677e-5,1.446771,4.2494,700.12,0.0899
3680,1840,9.996659e-5,1.492736,4.4493,723.41,0.0886
3690,1845,9.9966404e-5,1.115397,3.0508,729.05,0.0866
3700,1850,9.996623e-5,1.412077,4.1045,733.56,0.0853
3710,1855,9.996604e-5,1.342012,3.8267,800.41,0.0943
3720,1860,9.9965866e-5,1.340769,3.8220,722.82,0.0910
3730,1865,9.996568e-5,1.373840,3.9505,704.09,0.0874
3740,1870,9.996549e-5,1.250457,3.4919,704.57,0.0836
3750,1875,9.99653e-5,1.302133,3.6771,694.18,0.0835
3760,1880,9.9965124e-5,1.143813,3.1387,686.90,0.0851
3770,1885,9.9964935e-5,1.558638,4.7523,755.99,0.0915
3780,1890,9.9964745e-5,1.040805,2.8315,802.80,0.0967
3790,1895,9.996457e-5,1.177815,3.2473,737.63,0.0904
3800,1900,9.996438e-5,1.084529,2.9580,738.20,0.0891
3810,1905,9.996419e-5,1.109618,3.0332,800.65,0.0995
3820,1910,9.9964e-5,1.300092,3.6696,709.81,0.0859
3830,1915,9.9963814e-5,1.012180,2.7516,695.77,0.0813
3840,1920,9.9963625e-5,0.796291,2.2173,761.23,0.0891
3850,1925,9.9963436e-5,0.685871,1.9855,765.43,0.0901
3860,1930,9.996325e-5,0.618442,1.8560,811.21,0.0955
3870,1935,9.996306e-5,0.873368,2.3950,722.89,0.0882
3880,1940,9.9962854e-5,1.031930,2.8065,752.25,0.0929
3890,1945,9.9962665e-5,0.775817,2.1724,725.65,0.0914
3900,1950,9.9962475e-5,0.852018,2.3444,735.64,0.0930
3910,1955,9.9962286e-5,0.814700,2.2585,783.10,0.1001
3920,1960,9.99621e-5,0.973018,2.6459,730.89,0.0902
3930,1965,9.996189e-5,0.976063,2.6540,725.33,0.0902
3940,1970,9.9961704e-5,1.066705,2.9058,732.14,0.0940
3950,1975,9.99615e-5,1.290141,3.6333,764.11,0.0943
3960,1980,9.996131e-5,1.409330,4.0932,743.80,0.0892
3970,1985,9.996112e-5,1.120306,3.0658,740.31,0.0892
3980,1990,9.996092e-5,1.407228,4.0846,748.68,0.0909
3990,1995,9.996073e-5,1.431459,4.1848,677.86,0.0885
4000,2000,9.9960525e-5,1.890880,6.6252,660.67,0.0891
4010,2005,9.9960336e-5,1.249380,3.4882,730.65,0.1018
4020,2010,9.996013e-5,1.608443,4.9950,609.08,0.0739
4030,2015,9.995993e-5,1.685041,5.3927,570.89,0.0812
4040,2020,9.995974e-5,1.758940,5.8063,589.58,0.1033
4050,2025,9.9959536e-5,1.480186,4.3938,460.43,0.0871
4060,2030,9.995933e-5,1.625410,5.0805,615.03,0.0864
4070,2035,9.995913e-5,1.580412,4.8570,525.73,0.0880
4080,2040,9.9958925e-5,1.672827,5.3272,543.61,0.0784
4090,2045,9.9958736e-5,1.626449,5.0858,549.79,0.0831
4100,2050,9.995853e-5,1.514002,4.5449,737.66,0.0657
4110,2055,9.995833e-5,1.371289,3.9404,790.97,0.0692
4120,2060,9.9958124e-5,1.303658,3.6827,731.22,0.0643
4130,2065,9.995792e-5,1.258880,3.5215,730.14,0.0648
4140,2070,9.995772e-5,1.267309,3.5513,702.97,0.0598
4150,2075,9.995751e-5,1.225572,3.4061,754.14,0.0703
4160,2080,9.995731e-5,1.181088,3.2579,784.36,0.0758
4170,2085,9.9957106e-5,1.117482,3.0571,750.69,0.0708
4180,2090,9.995689e-5,1.050051,2.8578,752.74,0.0705
4190,2095,9.9956684e-5,1.046493,2.8476,772.05,0.0712
4200,2100,9.995648e-5,1.194754,3.3027,765.29,0.0765
4210,2105,9.9956276e-5,1.455242,4.2855,773.85,0.1120
4220,2110,9.995607e-5,1.339579,3.8174,567.02,0.1399
4230,2115,9.995587e-5,1.595055,4.9286,672.49,0.0689
4240,2120,9.995565e-5,1.516400,4.5558,623.28,0.0890
4250,2125,9.995545e-5,1.447806,4.2538,587.59,0.0854
4260,2130,9.995523e-5,1.417020,4.1248,590.23,0.0824
