step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq
2380,297,2.999974e-4,1.174128,3.2353,44.91,0.0272
2390,298,2.9999737e-4,1.120019,3.0649,39.61,0.0307
2400,300,2.9999734e-4,1.112434,3.0418,44.11,0.0286
2410,301,2.9999734e-4,1.084758,2.9587,57.76,0.0429
2420,302,2.999973e-4,1.101292,3.0080,48.98,0.0298
2430,303,2.999973e-4,1.090438,2.9756,58.28,0.0292
2440,305,2.9999725e-4,1.043019,2.8378,44.89,0.0279
2450,306,2.9999725e-4,1.183112,3.2645,66.44,0.0273
2460,307,2.9999722e-4,1.002906,2.7262,45.86,0.0280
2470,308,2.9999722e-4,0.986600,2.6821,42.82,0.0291
2480,310,2.9999716e-4,1.100267,3.0050,47.55,0.0284
2490,311,2.9999716e-4,1.045197,2.8440,37.89,0.0303
2500,312,2.9999713e-4,1.116478,3.0541,44.08,0.0282
2510,313,2.999971e-4,1.068641,2.9114,75.90,0.0413
2520,315,2.9999707e-4,1.029107,2.7986,44.13,0.0285
2530,316,2.9999705e-4,1.050059,2.8578,38.66,0.0292
2540,317,2.9999705e-4,1.105611,3.0211,42.73,0.0291
2550,318,2.9999702e-4,1.073817,2.9265,48.46,0.0281
2560,320,2.99997e-4,1.037927,2.8234,41.35,0.0280
2570,321,2.9999696e-4,1.086017,2.9625,53.89,0.0282
2580,322,2.9999693e-4,1.020416,2.7743,45.43,0.0316
2590,323,2.9999693e-4,1.072316,2.9221,41.03,0.0289
2600,325,2.999969e-4,1.026000,2.7899,49.28,0.0286
2610,326,2.9999687e-4,1.051412,2.8617,66.18,0.0428
2620,327,2.9999687e-4,1.115267,3.0504,55.51,0.0268
2630,328,2.9999684e-4,1.097631,2.9971,41.44,0.0293
2640,330,2.9999678e-4,0.994190,2.7025,40.55,0.0302
2650,331,2.9999675e-4,1.105118,3.0196,46.36,0.0288
2660,332,2.9999675e-4,1.101892,3.0099,44.79,0.0272
2670,333,2.9999673e-4,1.036764,2.8201,40.17,0.0288
2680,335,2.999967e-4,0.964515,2.6235,42.00,0.0302
2690,336,2.9999667e-4,1.171511,3.2269,49.98,0.0272
2700,337,2.9999664e-4,1.034278,2.8131,43.01,0.0272
2710,338,2.9999664e-4,1.089653,2.9732,69.07,0.0385
2720,340,2.999966e-4,1.118537,3.0604,46.88,0.0309
2730,341,2.9999658e-4,1.032180,2.8072,50.50,0.0294
2740,342,2.9999655e-4,1.035381,2.8162,40.23,0.0287
2750,343,2.9999655e-4,1.038719,2.8256,49.62,0.0275
2760,345,2.999965e-4,0.981748,2.6691,39.61,0.0296
2770,346,2.9999646e-4,0.992302,2.6974,47.04,0.0285
2780,347,2.9999643e-4,1.074078,2.9273,47.80,0.0270
2790,348,2.9999643e-4,1.033451,2.8107,46.47,0.0297
2800,350,2.9999638e-4,0.987387,2.6842,40.87,0.0291
2810,351,2.9999638e-4,0.959003,2.6091,70.13,0.0383
2820,352,2.9999635e-4,1.034532,2.8138,48.64,0.0286
2830,353,2.9999632e-4,1.046076,2.8465,37.72,0.0293
2840,355,2.999963e-4,1.074638,2.9289,49.62,0.0278
2850,356,2.9999626e-4,1.008757,2.7422,37.22,0.0296
2860,357,2.9999626e-4,1.038436,2.8248,46.30,0.0284
2870,358,2.9999623e-4,1.006907,2.7371,40.94,0.0285
2880,360,2.9999617e-4,0.962913,2.6193,40.14,0.0282
2890,361,2.9999614e-4,1.058043,2.8807,40.64,0.0292
2900,362,2.9999614e-4,0.969776,2.6374,47.04,0.0277
2910,363,2.999961e-4,1.040042,2.8293,58.43,0.0380
2920,365,2.9999609e-4,1.053070,2.8664,43.38,0.0281
2930,366,2.9999606e-4,0.960069,2.6119,40.15,0.0300
2940,367,2.9999603e-4,1.018939,2.7703,47.52,0.0274
2950,368,2.99996e-4,0.912662,2.4909,40.56,0.0289
2960,370,2.9999597e-4,0.933121,2.5424,42.57,0.0290
2970,371,2.9999594e-4,0.951351,2.5892,40.49,0.0293
2980,372,2.9999594e-4,0.993591,2.7009,43.97,0.0289
2990,373,2.9999588e-4,0.953825,2.5956,48.66,0.0291
3000,375,2.9999585e-4,0.937548,2.5537,38.82,0.0307
3010,376,2.9999582e-4,1.004955,2.7318,68.21,0.0410
3020,377,2.999958e-4,0.954380,2.5971,41.66,0.0311
3030,378,2.999958e-4,0.995357,2.7057,44.97,0.0283
3040,380,2.9999574e-4,0.951612,2.5899,42.56,0.0300
3050,381,2.999957e-4,0.997061,2.7103,41.65,0.0288
3060,382,2.999957e-4,1.038812,2.8259,42.64,0.0278
3070,383,2.9999568e-4,1.005734,2.7339,39.36,0.0283
3080,385,2.9999565e-4,0.970366,2.6389,47.07,0.0280
3090,386,2.999956e-4,1.045659,2.8453,46.60,0.0281
3100,387,2.9999556e-4,0.931921,2.5394,46.49,0.0288
3110,388,2.9999556e-4,0.912303,2.4901,58.83,0.0376
3120,390,2.999955e-4,1.085333,2.9604,44.29,0.0278
3130,391,2.9999547e-4,1.068586,2.9113,52.80,0.0278
3140,392,2.9999547e-4,0.931186,2.5375,38.45,0.0300
3150,393,2.9999544e-4,1.025863,2.7895,40.96,0.0287
3160,395,2.999954e-4,1.002817,2.7259,42.03,0.0281
3170,396,2.999954e-4,0.975211,2.6517,40.69,0.0315
3180,397,2.9999536e-4,1.011741,2.7504,48.19,0.0274
3190,398,2.9999533e-4,0.977840,2.6587,41.89,0.0294
3200,400,2.9999527e-4,0.993144,2.6997,46.09,0.0285
3210,401,2.9999524e-4,0.957340,2.6048,63.67,0.0381
3220,402,2.999952e-4,0.908530,2.4807,42.17,0.0292
3230,403,2.999952e-4,0.995544,2.7062,59.22,0.0294
3240,405,2.9999515e-4,1.010021,2.7457,55.11,0.0280
3250,406,2.9999512e-4,1.000108,2.7186,46.42,0.0304
3260,407,2.999951e-4,0.958050,2.6066,39.82,0.0294
3270,408,2.999951e-4,0.951224,2.5889,43.76,0.0274
3280,410,2.9999504e-4,1.001719,2.7230,56.00,0.0266
3290,411,2.99995e-4,0.951509,2.5896,42.24,0.0289
3300,412,2.9999498e-4,0.946687,2.5772,44.09,0.0283
3310,413,2.9999495e-4,1.031902,2.8064,62.08,0.0360
3320,415,2.9999492e-4,0.973106,2.6462,50.21,0.0291
3330,416,2.999949e-4,0.977281,2.6572,41.51,0.0290
3340,417,2.9999486e-4,1.074224,2.9277,43.38,0.0281
3350,418,2.9999483e-4,1.035448,2.8164,47.75,0.0277
3360,420,2.999948e-4,0.956081,2.6015,41.81,0.0286
3370,421,2.9999478e-4,0.918498,2.5055,37.71,0.0304
3380,422,2.9999475e-4,0.917979,2.5042,35.73,0.0304
3390,423,2.9999472e-4,0.937423,2.5534,47.22,0.0274
3400,425,2.9999466e-4,0.957083,2.6041,53.22,0.0270
3410,426,2.9999463e-4,0.924945,2.5217,104.17,0.0798
3420,427,2.999946e-4,0.895310,2.4481,38.35,0.0296
3430,428,2.999946e-4,0.950189,2.5862,40.64,0.0278
3440,430,2.9999454e-4,0.912227,2.4899,40.62,0.0286
3450,431,2.999945e-4,0.967199,2.6306,42.92,0.0277
3460,432,2.9999448e-4,0.929237,2.5326,39.88,0.0289
3470,433,2.9999446e-4,0.923775,2.5188,40.86,0.0285
3480,435,2.9999443e-4,0.946129,2.5757,46.83,0.0279
3490,436,2.9999437e-4,0.973496,2.6472,41.53,0.0285
3500,437,2.9999434e-4,0.998123,2.7132,50.45,0.0275
3510,438,2.9999434e-4,0.935596,2.5487,61.15,0.0367
3520,440,2.9999428e-4,0.998326,2.7137,55.60,0.0286
3530,441,2.9999425e-4,0.941551,2.5640,44.80,0.0280
3540,442,2.9999422e-4,0.914099,2.4945,41.19,0.0288
3550,443,2.999942e-4,1.031501,2.8053,48.45,0.0277
3560,445,2.9999416e-4,0.911774,2.4887,42.25,0.0274
3570,446,2.9999414e-4,0.922456,2.5155,41.53,0.0290
3580,447,2.999941e-4,0.849750,2.3391,38.93,0.0283
3590,448,2.9999405e-4,0.882167,2.4161,37.75,0.0294
3600,450,2.9999402e-4,0.969459,2.6365,55.21,0.0272
3610,451,2.99994e-4,0.930262,2.5352,62.29,0.0376
3620,452,2.9999396e-4,0.939405,2.5585,44.87,0.0295
3630,453,2.9999393e-4,0.960321,2.6125,57.54,0.0290
3640,455,2.9999387e-4,0.958331,2.6073,47.94,0.0288
3650,456,2.9999387e-4,0.922096,2.5146,44.61,0.0285
3660,457,2.9999384e-4,0.970408,2.6390,46.26,0.0285
