step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,word_loss
32900,4112,9.989324e-5,0.512724,1.6698,38.46,0.0261,2.664627
33000,4125,9.989257e-5,0.520339,1.6826,39.25,0.0259,2.706913
33100,4137,9.989194e-5,0.523317,1.6876,42.45,0.0286,2.732267
33200,4150,9.989126e-5,0.522296,1.6859,38.52,0.0243,2.715443
33300,4162,9.989063e-5,0.499864,1.6485,38.24,0.0249,2.604169
33400,4175,9.988995e-5,0.530912,1.7005,37.81,0.0247,2.794031
33500,4187,9.988931e-5,0.517005,1.6770,39.54,0.0238,2.689219
33600,4200,9.9888624e-5,0.506576,1.6596,38.60,0.0250,2.640106
33700,4212,9.9887984e-5,0.526907,1.6937,40.06,0.0248,2.764127
33800,4225,9.98873e-5,0.516657,1.6764,39.45,0.0238,2.682347
33900,4237,9.9886645e-5,0.499140,1.6473,38.68,0.0259,2.602810
34000,4250,9.988595e-5,0.539669,1.7154,39.31,0.0243,2.829509
34100,4262,9.988531e-5,0.509968,1.6652,43.22,0.0268,2.666494
34200,4275,9.988461e-5,0.499619,1.6481,39.76,0.0231,2.611521
34300,4287,9.988397e-5,0.530623,1.7000,39.01,0.0241,2.783013
34400,4300,9.9883255e-5,0.518734,1.6799,39.26,0.0261,2.687698
34500,4312,9.98826e-5,0.506948,1.6602,38.93,0.0249,2.637591
34600,4325,9.98819e-5,0.504323,1.6559,39.94,0.0257,2.630782
34700,4337,9.988125e-5,0.506398,1.6593,38.67,0.0259,2.624098
34800,4350,9.988053e-5,0.509374,1.6642,38.28,0.0254,2.654204
34900,4362,9.9879864e-5,0.512176,1.6689,38.71,0.0256,2.668245
35000,4375,9.987915e-5,0.515749,1.6749,39.63,0.0233,2.682833
35100,4387,9.987848e-5,0.520185,1.6823,41.82,0.0272,2.715327
35200,4400,9.987777e-5,0.509563,1.6646,38.88,0.0251,2.668991
35300,4412,9.98771e-5,0.517317,1.6775,39.67,0.0249,2.698626
35400,4425,9.987637e-5,0.527732,1.6951,38.39,0.0252,2.760756
35500,4437,9.98757e-5,0.517478,1.6778,40.02,0.0237,2.697942
35600,4450,9.9874975e-5,0.504844,1.6567,39.82,0.0257,2.636655
