step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,word_loss
2260,1130,9.999922e-5,1.457755,4.2963,129.18,0.0184,9.270639
2270,1135,9.9999204e-5,1.367719,3.9264,149.81,0.0185,8.655456
2280,1140,9.999919e-5,1.366794,3.9228,140.47,0.0183,8.689777
2290,1145,9.999919e-5,1.412350,4.1056,220.60,0.0176,8.901961
2300,1150,9.999919e-5,1.363341,3.9092,208.22,0.0173,8.674170
2310,1155,9.9999175e-5,1.333301,3.7935,183.37,0.0175,8.614498
2320,1160,9.9999175e-5,1.412052,4.1044,151.78,0.0193,8.680063
2330,1165,9.999916e-5,1.449564,4.2613,194.35,0.0189,8.874410
2340,1170,9.999916e-5,1.354871,3.8763,111.05,0.0191,8.629393
2350,1175,9.9999146e-5,1.349453,3.8553,170.78,0.0176,8.806179
2360,1180,9.9999146e-5,1.332310,3.7898,160.86,0.0179,8.840368
2370,1185,9.999913e-5,1.328366,3.7749,298.46,0.0163,8.652501
2380,1190,9.999913e-5,1.308566,3.7009,168.30,0.0175,8.535322
2390,1195,9.999912e-5,1.302145,3.6772,237.78,0.0163,8.663334
2400,1200,9.999912e-5,1.385888,3.9984,185.85,0.0173,8.991640
2410,1205,9.99991e-5,1.250442,3.4919,239.34,0.0161,8.322270
2420,1210,9.99991e-5,1.352402,3.8667,132.97,0.0182,8.598355
2430,1215,9.999909e-5,1.408983,4.0918,232.06,0.0174,8.782625
2440,1220,9.999909e-5,1.389354,4.0123,196.59,0.0176,8.811446
2450,1225,9.999907e-5,1.320792,3.7464,278.45,0.0168,8.448239
2460,1230,9.999907e-5,1.393075,4.0272,122.14,0.0185,9.064820
2470,1235,9.999906e-5,1.379937,3.9746,168.56,0.0176,8.959625
2480,1240,9.999906e-5,1.282393,3.6053,123.50,0.0180,8.404870
2490,1245,9.9999044e-5,1.358286,3.8895,126.35,0.0185,8.655794
2500,1250,9.999903e-5,1.351648,3.8638,145.28,0.0183,8.690334
2510,1255,9.999903e-5,1.390571,4.0171,204.10,0.0184,8.498853
2520,1260,9.999903e-5,1.310985,3.7098,129.80,0.0190,8.107428
2530,1265,9.9999015e-5,1.337123,3.8081,286.20,0.0170,8.433664
2540,1270,9.9999e-5,1.393413,4.0286,122.08,0.0184,9.176333
2550,1275,9.9999e-5,1.344984,3.8381,200.73,0.0169,8.594408
2560,1280,9.9998986e-5,1.382452,3.9847,139.77,0.0178,9.000519
2570,1285,9.9998986e-5,1.354628,3.8753,210.36,0.0172,8.853421
2580,1290,9.999897e-5,1.324609,3.7607,196.44,0.0174,8.507548
2590,1295,9.999897e-5,1.367719,3.9264,123.67,0.0192,8.600423
2600,1300,9.999896e-5,1.294188,3.6480,157.35,0.0179,8.466677
2610,1305,9.999894e-5,1.299969,3.6692,146.45,0.0178,8.376647
2620,1310,9.999894e-5,1.275410,3.5802,124.03,0.0182,8.423662
2630,1315,9.999893e-5,1.418153,4.1295,163.74,0.0190,8.730028
2640,1320,9.999893e-5,1.327302,3.7709,155.84,0.0183,8.454253
2650,1325,9.999891e-5,1.315140,3.7253,149.20,0.0185,8.317439
2660,1330,9.999891e-5,1.395305,4.0362,149.64,0.0188,9.164171
2670,1335,9.99989e-5,1.522680,4.5845,277.18,0.0171,9.474689
2680,1340,9.99989e-5,1.326691,3.7686,233.52,0.0163,8.813985
2690,1345,9.9998884e-5,1.309195,3.7032,181.56,0.0173,8.575088
2700,1350,9.999887e-5,1.267808,3.5531,150.08,0.0177,8.485524
2710,1355,9.999887e-5,1.455348,4.2860,247.93,0.0172,9.290158
2720,1360,9.999887e-5,1.372791,3.9463,180.89,0.0179,8.826628
2730,1365,9.9998855e-5,1.362211,3.9048,311.92,0.0172,8.482785
2740,1370,9.999884e-5,1.291142,3.6369,122.87,0.0186,8.639958
2750,1375,9.9998826e-5,1.283179,3.6081,183.14,0.0166,8.371071
2760,1380,9.9998826e-5,1.310749,3.7090,155.97,0.0183,8.422788
2770,1385,9.9998826e-5,1.291657,3.6388,167.88,0.0177,8.399870
2780,1390,9.999881e-5,1.295706,3.6536,200.75,0.0177,8.072306
2790,1395,9.99988e-5,1.330461,3.7828,126.51,0.0183,8.568197
2800,1400,9.999878e-5,1.339523,3.8172,158.08,0.0185,8.450370
2810,1405,9.999878e-5,1.337939,3.8112,191.76,0.0172,8.594401
2820,1410,9.999878e-5,1.250131,3.4908,133.60,0.0178,8.407295
2830,1415,9.999877e-5,1.301907,3.6763,140.40,0.0184,8.387832
2840,1420,9.999875e-5,1.317421,3.7338,147.53,0.0186,8.251442
2850,1425,9.999874e-5,1.359937,3.8959,121.79,0.0197,8.530951
2860,1430,9.999874e-5,1.271273,3.5654,188.94,0.0178,8.075743
2870,1435,9.9998724e-5,1.305545,3.6897,309.85,0.0160,8.672580
2880,1440,9.9998724e-5,1.242235,3.4633,174.73,0.0177,8.074991
2890,1445,9.999871e-5,1.299267,3.6666,176.13,0.0175,8.375544
2900,1450,9.999871e-5,1.413628,4.1108,179.47,0.0184,8.731848
2910,1455,9.9998695e-5,1.290581,3.6349,205.26,0.0164,8.540050
2920,1460,9.999868e-5,1.268436,3.5553,155.88,0.0181,8.117242
2930,1465,9.999868e-5,1.343776,3.8335,119.28,0.0192,8.499269
2940,1470,9.9998666e-5,1.333285,3.7935,180.66,0.0179,8.428742
2950,1475,9.9998666e-5,1.351941,3.8649,164.28,0.0183,8.488184
2960,1480,9.999865e-5,1.359479,3.8942,221.06,0.0174,8.597440
2970,1485,9.999864e-5,1.288034,3.6257,187.12,0.0175,8.332521
2980,1490,9.999862e-5,1.306019,3.6914,157.64,0.0177,8.374762
2990,1495,9.999862e-5,1.313274,3.7183,218.72,0.0179,8.288481
3000,1500,9.999862e-5,1.278131,3.5899,226.81,0.0173,8.240485
3010,1505,9.999861e-5,1.251932,3.4971,422.93,0.0508,7.915056
3020,1510,9.999859e-5,1.263299,3.5371,178.17,0.0178,8.217052
3030,1515,9.999858e-5,1.234278,3.4359,171.41,0.0183,7.667686
3040,1520,9.999858e-5,1.326959,3.7696,103.35,0.0197,8.595810
3050,1525,9.9998564e-5,1.277930,3.5892,332.97,0.0162,8.190046
3060,1530,9.9998564e-5,1.305509,3.6896,197.65,0.0179,8.391836
3070,1535,9.999855e-5,1.282709,3.6064,128.25,0.0180,8.507448
3080,1540,9.9998535e-5,1.262734,3.5351,212.71,0.0169,8.190302
3090,1545,9.9998535e-5,1.327495,3.7716,139.82,0.0189,8.526668
3100,1550,9.999852e-5,1.298823,3.6650,123.44,0.0182,8.372138
3110,1555,9.9998506e-5,1.303978,3.6839,163.71,0.0184,8.146769
3120,1560,9.9998506e-5,1.340381,3.8205,124.04,0.0198,8.152036
3130,1565,9.999849e-5,1.287088,3.6222,103.22,0.0195,8.231623
3140,1570,9.999848e-5,1.294666,3.6498,143.62,0.0183,8.305910
3150,1575,9.999848e-5,1.303135,3.6808,114.88,0.0188,8.493752
3160,1580,9.999846e-5,1.313973,3.7209,114.55,0.0192,8.259801
3170,1585,9.999845e-5,1.295699,3.6536,239.30,0.0168,8.552501
3180,1590,9.999845e-5,1.361051,3.9003,176.43,0.0178,8.442609
3190,1595,9.999843e-5,1.255493,3.5096,209.55,0.0176,7.896730
3200,1600,9.999842e-5,1.237832,3.4481,201.86,0.0173,7.981832
3210,1605,9.999842e-5,1.287052,3.6221,219.14,0.0173,7.991515
3220,1610,9.9998404e-5,1.315813,3.7278,171.13,0.0181,8.264516
3230,1615,9.999839e-5,1.265965,3.5465,152.90,0.0186,8.108835
3240,1620,9.9998375e-5,1.206476,3.3417,204.63,0.0163,8.169385
3250,1625,9.9998375e-5,1.279564,3.5951,212.35,0.0164,8.389627
3260,1630,9.999836e-5,1.276391,3.5837,217.02,0.0178,8.306059
3270,1635,9.9998346e-5,1.373349,3.9486,314.97,0.0184,8.200926
3280,1640,9.999833e-5,1.278612,3.5917,99.40,0.0200,8.157382
3290,1645,9.999833e-5,1.285849,3.6177,129.59,0.0185,8.298236
3300,1650,9.999832e-5,1.280482,3.5984,120.64,0.0188,8.319735
3310,1655,9.999832e-5,1.251271,3.4948,125.92,0.0191,8.033562
3320,1660,9.99983e-5,1.259039,3.5220,160.01,0.0178,7.911851
3330,1665,9.999829e-5,1.261006,3.5290,155.86,0.0182,8.026159
3340,1670,9.999829e-5,1.179790,3.2537,121.77,0.0185,7.648901
3350,1675,9.999827e-5,1.290259,3.6337,193.86,0.0167,8.335243
3360,1680,9.999826e-5,1.234933,3.4381,100.22,0.0196,8.050686
3370,1685,9.999826e-5,1.223017,3.3974,127.55,0.0178,8.166791
3380,1690,9.9998244e-5,1.377270,3.9641,350.88,0.0156,9.015276
3390,1695,9.999823e-5,1.303996,3.6840,185.18,0.0175,8.523149
3400,1700,9.9998215e-5,1.286125,3.6187,132.07,0.0185,8.171984
3410,1705,9.9998215e-5,1.257721,3.5174,185.59,0.0171,8.058760
3420,1710,9.99982e-5,1.296089,3.6550,134.14,0.0184,8.385586
3430,1715,9.9998186e-5,1.280938,3.6000,170.62,0.0177,8.013144
3440,1720,9.999817e-5,1.340583,3.8213,119.69,0.0196,8.431295
3450,1725,9.999817e-5,1.240195,3.4563,119.47,0.0181,8.115812
3460,1730,9.999816e-5,1.312048,3.7138,240.28,0.0173,8.324925
3470,1735,9.999814e-5,1.230717,3.4237,98.44,0.0200,8.023145
3480,1740,9.999813e-5,1.332080,3.7889,132.11,0.0192,8.306146
3490,1745,9.999813e-5,1.236269,3.4427,298.47,0.0177,7.555423
3500,1750,9.999811e-5,1.271815,3.5673,161.47,0.0185,8.072358
3510,1755,9.99981e-5,1.299518,3.6675,168.51,0.0177,8.204602
3520,1760,9.99981e-5,1.476221,4.3764,374.14,0.0182,9.046749
3530,1765,9.9998084e-5,1.239673,3.4545,236.30,0.0168,7.933796
3540,1770,9.999807e-5,1.217310,3.3781,205.62,0.0167,8.117070
3550,1775,9.9998055e-5,1.286598,3.6205,170.66,0.0173,8.296570
3560,1780,9.9998055e-5,1.346644,3.8445,108.61,0.0196,8.360126
3570,1785,9.999804e-5,1.254397,3.5057,134.63,0.0176,8.293063
3580,1790,9.9998026e-5,1.237494,3.4470,129.11,0.0188,7.948150
3590,1795,9.999801e-5,1.259570,3.5239,164.29,0.0180,8.098981
3600,1800,9.999801e-5,1.288553,3.6275,125.22,0.0183,8.445337
