step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,resp_ppl
2370500,296312,5e-6,0.311117,1.3649,86.45,0.0231,1.379313
2370600,296325,5e-6,0.306949,1.3593,86.39,0.0221,1.369702
2370700,296337,5e-6,0.334448,1.3972,81.25,0.0252,1.439474
2370800,296350,5e-6,0.342714,1.4088,79.47,0.0234,1.475698
2370900,296362,5e-6,0.320003,1.3771,80.72,0.0257,1.412196
2371000,296375,5e-6,0.313682,1.3685,82.73,0.0240,1.383997
2371100,296387,5e-6,0.327471,1.3875,120.46,0.0310,1.421993
2371200,296400,5e-6,0.311569,1.3656,79.13,0.0262,1.389125
2371300,296412,5e-6,0.337662,1.4017,86.39,0.0228,1.452210
2371400,296425,5e-6,0.315457,1.3709,80.11,0.0243,1.404563
2371500,296437,5e-6,0.374317,1.4540,75.51,0.0271,1.627286
2371600,296450,5e-6,0.298943,1.3484,88.60,0.0217,1.358661
2371700,296462,5e-6,0.320056,1.3772,86.69,0.0234,1.420515
2371800,296475,5e-6,0.316656,1.3725,77.64,0.0262,1.431776
2371900,296487,5e-6,0.310147,1.3636,83.42,0.0244,1.394433
2372000,296500,5e-6,0.314253,1.3692,85.46,0.0240,1.407123
2372100,296512,5e-6,0.324281,1.3830,117.94,0.0303,1.397944
2372200,296525,5e-6,0.296777,1.3455,85.81,0.0235,1.359894
2372300,296537,5e-6,0.298796,1.3482,88.20,0.0224,1.360648
2372400,296550,5e-6,0.314331,1.3693,84.00,0.0237,1.379456
2372500,296562,5e-6,0.325553,1.3848,91.19,0.0224,1.398957
2372600,296575,5e-6,0.306226,1.3583,84.46,0.0241,1.374909
2372700,296587,5e-6,0.311850,1.3659,88.25,0.0225,1.381752
2372800,296600,5e-6,0.348236,1.4166,85.72,0.0230,1.472896
2372900,296612,5e-6,0.351711,1.4215,84.10,0.0232,1.439622
2373000,296625,5e-6,0.305771,1.3577,87.45,0.0229,1.381694
2373100,296637,5e-6,0.373344,1.4526,118.20,0.0308,1.524134
2373200,296650,5e-6,0.322779,1.3810,81.21,0.0245,1.434636
2373300,296662,5e-6,0.331497,1.3931,85.72,0.0234,1.463070
2373400,296675,5e-6,0.302233,1.3529,81.10,0.0242,1.365127
2373500,296687,5e-6,0.324510,1.3834,79.58,0.0264,1.406295
2373600,296700,5e-6,0.313963,1.3688,90.11,0.0212,1.385527
2373700,296712,5e-6,0.329873,1.3908,82.03,0.0235,1.449491
2373800,296725,5e-6,0.337598,1.4016,92.68,0.0211,1.431188
2373900,296737,5e-6,0.322587,1.3807,91.93,0.0213,1.424305
2374000,296750,5e-6,0.321641,1.3794,86.74,0.0221,1.403045
2374100,296762,5e-6,0.288490,1.3344,113.05,0.0316,1.344552
2374200,296775,5e-6,0.339105,1.4037,81.29,0.0248,1.439841
2374300,296787,5e-6,0.305975,1.3579,85.58,0.0238,1.392930
2374400,296800,5e-6,0.299956,1.3498,80.42,0.0238,1.359466
2374500,296812,5e-6,0.345285,1.4124,84.87,0.0232,1.440985
2374600,296825,5e-6,0.324640,1.3835,83.85,0.0223,1.398990
2374700,296837,5e-6,0.297847,1.3470,78.96,0.0238,1.359203
2374800,296850,5e-6,0.363023,1.4377,81.07,0.0230,1.510905
2374900,296862,5e-6,0.328736,1.3892,86.23,0.0224,1.404943
2375000,296875,5e-6,0.298282,1.3475,82.11,0.0234,1.364836
2375100,296887,5e-6,0.292514,1.3398,116.67,0.0289,1.351322
2375200,296900,5e-6,0.303904,1.3551,88.06,0.0233,1.364311
2375300,296912,5e-6,0.309277,1.3624,92.67,0.0219,1.381743
2375400,296925,5e-6,0.301056,1.3513,86.26,0.0226,1.425533
2375500,296937,5e-6,0.308276,1.3611,84.08,0.0228,1.374981
2375600,296950,5e-6,0.333356,1.3956,84.44,0.0222,1.404792
2375700,296962,5e-6,0.304843,1.3564,79.54,0.0251,1.366294
2375800,296975,5e-6,0.318508,1.3751,81.76,0.0245,1.390582
2375900,296987,5e-6,0.301831,1.3523,85.89,0.0226,1.364856
2376000,297000,5e-6,0.291675,1.3387,78.70,0.0236,1.350972
2376100,297012,5e-6,0.318232,1.3747,115.24,0.0298,1.400455
2376200,297025,5e-6,0.348635,1.4171,80.08,0.0241,1.513402
2376300,297037,5e-6,0.311302,1.3652,84.98,0.0237,1.378292
2376400,297050,5e-6,0.322011,1.3799,84.77,0.0236,1.442358
2376500,297062,5e-6,0.316620,1.3725,88.41,0.0228,1.384288
2376600,297075,5e-6,0.334064,1.3966,90.92,0.0229,1.447184
2376700,297087,5e-6,0.296493,1.3451,84.11,0.0238,1.357077
2376800,297100,5e-6,0.325308,1.3845,86.55,0.0235,1.412596
2376900,297112,5e-6,0.292715,1.3401,82.35,0.0251,1.352568
2377000,297125,5e-6,0.338809,1.4033,89.19,0.0218,1.430928
2377100,297137,5e-6,0.320773,1.3782,120.45,0.0293,1.394048
2377200,297150,5e-6,0.357445,1.4297,82.16,0.0252,1.470312
2377300,297162,5e-6,0.311466,1.3654,84.42,0.0241,1.379154
2377400,297175,5e-6,0.337768,1.4018,84.22,0.0232,1.446202
2377500,297187,5e-6,0.316629,1.3725,88.09,0.0216,1.382933
2377600,297200,5e-6,0.330274,1.3913,82.43,0.0246,1.439424
2377700,297212,5e-6,0.347434,1.4154,83.60,0.0236,1.499500
2377800,297225,5e-6,0.310990,1.3648,81.73,0.0235,1.379272
2377900,297237,5e-6,0.303961,1.3552,80.80,0.0234,1.377420
2378000,297250,5e-6,0.299037,1.3486,85.92,0.0215,1.359634
2378100,297262,5e-6,0.290738,1.3374,112.74,0.0304,1.348385
2378200,297275,5e-6,0.350202,1.4194,84.39,0.0218,1.518045
2378300,297287,5e-6,0.295881,1.3443,82.81,0.0228,1.355822
2378400,297300,5e-6,0.312465,1.3668,81.52,0.0234,1.386422
2378500,297312,5e-6,0.321917,1.3798,86.21,0.0225,1.388972
2378600,297325,5e-6,0.302325,1.3530,86.30,0.0216,1.366631
2378700,297337,5e-6,0.321422,1.3791,85.94,0.0223,1.424708
2378800,297350,5e-6,0.309339,1.3625,77.80,0.0239,1.377151
2378900,297362,5e-6,0.335332,1.3984,86.80,0.0208,1.467034
2379000,297375,5e-6,0.310699,1.3644,93.07,0.0201,1.380183
2379100,297387,5e-6,0.363425,1.4382,110.21,0.0308,1.492951
2379200,297400,5e-6,0.332810,1.3949,76.78,0.0251,1.455152
2379300,297412,5e-6,0.318061,1.3745,77.46,0.0240,1.387565
2379400,297425,5e-6,0.342550,1.4085,82.85,0.0220,1.600797
2379500,297437,5e-6,0.310514,1.3641,82.51,0.0228,1.377409
2379600,297450,5e-6,0.345297,1.4124,81.38,0.0234,1.468774
2379700,297462,5e-6,0.351589,1.4213,91.52,0.0202,1.466670
2379800,297475,5e-6,0.323623,1.3821,84.69,0.0224,1.398002
2379900,297487,5e-6,0.322631,1.3808,78.62,0.0241,1.409948
2380000,297500,5e-6,0.329701,1.3906,78.31,0.0236,1.472479
2380100,297512,5e-6,0.334456,1.3972,113.79,0.0296,1.432127
2380200,297525,5e-6,0.303305,1.3543,72.86,0.0269,1.367126
2380300,297537,5e-6,0.340975,1.4063,80.67,0.0231,1.467579
2380400,297550,5e-6,0.290994,1.3378,79.70,0.0241,1.349692
2380500,297562,5e-6,0.345556,1.4128,88.54,0.0214,1.499164
2380600,297575,5e-6,0.326040,1.3855,85.66,0.0221,1.411790
2380700,297587,5e-6,0.349260,1.4180,84.69,0.0221,1.489025
2380800,297600,5e-6,0.321928,1.3798,85.48,0.0216,1.389886
2380900,297612,5e-6,0.303620,1.3548,80.11,0.0235,1.373164
2381000,297625,5e-6,0.325978,1.3854,82.20,0.0226,1.407138
2381100,297637,5e-6,0.304157,1.3555,108.09,0.0326,1.369636
2381200,297650,5e-6,0.297291,1.3462,79.47,0.0242,1.356679
2381300,297662,5e-6,0.289678,1.3360,79.81,0.0232,1.349561
2381400,297675,5e-6,0.309213,1.3624,87.20,0.0212,1.371009
2381500,297687,5e-6,0.318001,1.3744,80.81,0.0236,1.425820
2381600,297700,5e-6,0.304461,1.3559,81.86,0.0243,1.366456
2381700,297712,5e-6,0.342913,1.4090,78.44,0.0243,1.442690
2381800,297725,5e-6,0.354972,1.4261,79.55,0.0235,1.564498
2381900,297737,5e-6,0.308621,1.3615,83.22,0.0230,1.383599
2382000,297750,5e-6,0.327395,1.3873,82.60,0.0224,1.430920
2382100,297762,5e-6,0.318406,1.3749,112.33,0.0309,1.391533
2382200,297775,5e-6,0.305945,1.3579,80.05,0.0234,1.371899
2382300,297787,5e-6,0.276457,1.3184,81.29,0.0229,1.327668
2382400,297800,5e-6,0.276697,1.3188,77.01,0.0240,1.328874
2382500,297812,5e-6,0.354091,1.4249,79.09,0.0250,1.457134
2382600,297825,5e-6,0.283726,1.3281,77.00,0.0255,1.337981
2382700,297837,5e-6,0.321563,1.3793,82.38,0.0224,1.397274
2382800,297850,5e-6,0.325338,1.3845,86.01,0.0216,1.413230
2382900,297862,5e-6,0.302295,1.3530,76.76,0.0233,1.368640
2383000,297875,5e-6,0.312982,1.3675,79.81,0.0237,1.380814
2383100,297887,5e-6,0.295654,1.3440,111.85,0.0304,1.357329
2383200,297900,5e-6,0.310516,1.3641,79.90,0.0235,1.381214
2383300,297912,5e-6,0.298490,1.3478,82.16,0.0227,1.361735
2383400,297925,5e-6,0.324828,1.3838,84.20,0.0237,1.420996
2383500,297937,5e-6,0.297932,1.3471,80.84,0.0236,1.356997
2383600,297950,5e-6,0.302428,1.3531,83.38,0.0220,1.363331
2383700,297962,5e-6,0.289027,1.3351,81.35,0.0228,1.349121
2383800,297975,5e-6,0.311760,1.3658,79.61,0.0238,1.381447
2383900,297987,5e-6,0.303302,1.3543,82.35,0.0234,1.365475
2384000,298000,5e-6,0.302381,1.3531,79.40,0.0231,1.367702
2384100,298012,5e-6,0.318554,1.3751,107.58,0.0328,1.448861
2384200,298025,5e-6,0.304845,1.3564,85.58,0.0217,1.369328
2384300,298037,5e-6,0.306787,1.3591,86.55,0.0215,1.373500
2384400,298050,5e-6,0.324827,1.3838,82.67,0.0221,1.404801
2384500,298062,5e-6,0.344877,1.4118,81.81,0.0226,1.467163
2384600,298075,5e-6,0.324793,1.3837,83.67,0.0237,1.418417
2384700,298087,5e-6,0.316409,1.3722,83.47,0.0219,1.397557
2384800,298100,5e-6,0.306584,1.3588,82.91,0.0221,1.414337
2384900,298112,5e-6,0.345983,1.4134,77.11,0.0244,1.446724
2385000,298125,5e-6,0.292405,1.3396,77.65,0.0243,1.353731
2385100,298137,5e-6,0.352838,1.4231,109.98,0.0315,1.486227
2385200,298150,5e-6,0.334348,1.3970,77.69,0.0242,1.555236
2385300,298162,5e-6,0.314089,1.3690,90.50,0.0202,1.380633
2385400,298175,5e-6,0.321826,1.3796,84.30,0.0219,1.396431
2385500,298187,5e-6,0.325641,1.3849,80.42,0.0248,1.405106
2385600,298200,5e-6,0.314666,1.3698,84.56,0.0230,1.389470
2385700,298212,5e-6,0.316747,1.3727,83.12,0.0230,1.392148
2385800,298225,5e-6,0.320783,1.3782,82.43,0.0230,1.405802
2385900,298237,5e-6,0.298394,1.3477,79.34,0.0237,1.358886
2386000,298250,5e-6,0.355243,1.4265,82.95,0.0222,1.528430
2386100,298262,5e-6,0.298202,1.3474,108.33,0.0328,1.362178
2386200,298275,5e-6,0.315844,1.3714,80.58,0.0236,1.440061
2386300,298287,5e-6,0.329387,1.3901,85.96,0.0211,1.403796
2386400,298300,5e-6,0.309246,1.3624,89.33,0.0239,1.404457
2386500,298312,5e-6,0.334702,1.3975,81.69,0.0227,1.493216
2386600,298325,5e-6,0.294968,1.3431,82.75,0.0231,1.355692
2386700,298337,5e-6,0.299286,1.3489,81.89,0.0223,1.369797
2386800,298350,5e-6,0.328360,1.3887,78.78,0.0234,1.433807
2386900,298362,5e-6,0.317282,1.3734,79.25,0.0239,1.436383
2387000,298375,5e-6,0.316091,1.3718,80.73,0.0230,1.391384
2387100,298387,5e-6,0.307585,1.3601,106.97,0.0344,1.375402
2387200,298400,5e-6,0.319191,1.3760,84.09,0.0219,1.400894
2387300,298412,5e-6,0.304004,1.3553,81.59,0.0227,1.366247
2387400,298425,5e-6,0.302751,1.3536,77.92,0.0238,1.395557
2387500,298437,5e-6,0.330746,1.3920,86.56,0.0216,1.416388
2387600,298450,5e-6,0.319425,1.3763,86.94,0.0215,1.392944
2387700,298462,5e-6,0.310764,1.3645,82.15,0.0231,1.390526
2387800,298475,5e-6,0.295533,1.3438,81.56,0.0231,1.371325
2387900,298487,5e-6,0.319459,1.3764,90.42,0.0200,1.399735
2388000,298500,5e-6,0.333440,1.3958,76.05,0.0258,1.424807
2388100,298512,5e-6,0.303443,1.3545,109.12,0.0320,1.365676
2388200,298525,5e-6,0.304896,1.3565,82.37,0.0238,1.371629
2388300,298537,5e-6,0.305411,1.3572,83.22,0.0223,1.378704
2388400,298550,5e-6,0.296414,1.3450,82.27,0.0228,1.373725
2388500,298562,5e-6,0.301464,1.3518,78.67,0.0237,1.410814
2388600,298575,5e-6,0.313461,1.3682,81.27,0.0225,1.414451
2388700,298587,5e-6,0.333531,1.3959,81.39,0.0235,1.424727
2388800,298600,5e-6,0.319249,1.3761,85.29,0.0220,1.391097
2388900,298612,5e-6,0.309999,1.3634,87.38,0.0234,1.399630
2389000,298625,5e-6,0.322657,1.3808,79.13,0.0249,1.402775
2389100,298637,5e-6,0.345745,1.4130,117.21,0.0296,1.458885
2389200,298650,5e-6,0.332790,1.3949,82.57,0.0252,1.480002
2389300,298662,5e-6,0.337346,1.4012,83.13,0.0227,1.549239
2389400,298675,5e-6,0.303400,1.3545,80.30,0.0234,1.367503
2389500,298687,5e-6,0.298651,1.3480,83.57,0.0249,1.385858
2389600,298700,5e-6,0.310315,1.3639,83.99,0.0223,1.380817
2389700,298712,5e-6,0.317409,1.3736,84.49,0.0229,1.393734
2389800,298725,5e-6,0.321635,1.3794,81.79,0.0230,1.396393
2389900,298737,5e-6,0.296679,1.3454,77.31,0.0244,1.363354
2390000,298750,5e-6,0.391174,1.4787,83.21,0.0227,1.702067
2390100,298762,5e-6,0.304599,1.3561,106.52,0.0380,1.373233
2390200,298775,5e-6,0.306264,1.3583,80.43,0.0229,1.368870
2390300,298787,5e-6,0.311142,1.3650,82.12,0.0220,1.381446
2390400,298800,5e-6,0.336155,1.3996,86.49,0.0214,1.430943
2390500,298812,5e-6,0.272494,1.3132,76.65,0.0239,1.328070
2390600,298825,5e-6,0.316639,1.3725,84.58,0.0218,1.384856
2390700,298837,5e-6,0.289146,1.3353,90.23,0.0214,1.341765
2390800,298850,5e-6,0.282991,1.3271,81.94,0.0227,1.338990
2390900,298862,5e-6,0.338657,1.4031,85.84,0.0214,1.416132
2391000,298875,5e-6,0.274708,1.3161,71.79,0.0265,1.326556
2391100,298887,5e-6,0.323458,1.3819,113.23,0.0308,1.395958
2391200,298900,5e-6,0.338184,1.4024,88.18,0.0210,1.418923
2391300,298912,5e-6,0.277677,1.3201,77.48,0.0258,1.333536
2391400,298925,5e-6,0.312915,1.3674,81.22,0.0237,1.381239
2391500,298937,5e-6,0.309828,1.3632,81.24,0.0230,1.415222
2391600,298950,5e-6,0.310752,1.3645,81.70,0.0240,1.397388
2391700,298962,5e-6,0.321067,1.3786,89.00,0.0234,1.393694
2391800,298975,5e-6,0.297469,1.3464,86.16,0.0226,1.363627
2391900,298987,5e-6,0.346984,1.4148,84.11,0.0222,1.505596
2392000,299000,5e-6,0.317391,1.3735,79.53,0.0236,1.409344
2392100,299012,5e-6,0.318321,1.3748,116.67,0.0291,1.388372
2392200,299025,5e-6,0.290320,1.3369,79.52,0.0243,1.353446
2392300,299037,5e-6,0.313179,1.3678,79.98,0.0232,1.381498
2392400,299050,5e-6,0.282177,1.3260,76.65,0.0254,1.338756
