step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq
2530,632,9.999606e-5,1.440473,4.2227,743.73,0.1041
2540,635,9.999602e-5,1.512228,4.5368,659.06,0.1015
2550,637,9.9996e-5,1.396966,4.0429,522.08,0.1012
2560,640,9.999596e-5,1.546479,4.6949,733.45,0.1063
2570,642,9.999593e-5,1.440935,4.2246,545.84,0.1009
2580,645,9.999589e-5,1.351966,3.8650,589.43,0.1018
2590,647,9.999587e-5,1.497315,4.4697,542.38,0.1064
2600,650,9.999583e-5,1.404086,4.0718,603.03,0.0958
2610,652,9.99958e-5,1.571005,4.8115,3102.01,0.5948
2620,655,9.999577e-5,1.400801,4.0584,550.82,0.0963
2630,657,9.999574e-5,1.462144,4.3152,374.05,0.1050
2640,660,9.99957e-5,1.335200,3.8008,541.16,0.0961
2650,662,9.999568e-5,1.515329,4.5509,465.19,0.1010
2660,665,9.999564e-5,1.457438,4.2949,651.86,0.1004
2670,667,9.999561e-5,1.441046,4.2251,633.03,0.0949
2680,670,9.999557e-5,1.417356,4.1262,552.54,0.1016
2690,672,9.999554e-5,1.435451,4.2015,570.67,0.0985
2700,675,9.999551e-5,1.501400,4.4880,460.89,0.1067
2710,677,9.999548e-5,1.534437,4.6387,1224.77,0.2064
2720,680,9.9995435e-5,1.528234,4.6100,473.18,0.1051
2730,682,9.9995406e-5,1.467066,4.3365,506.17,0.1021
2740,685,9.999536e-5,1.488178,4.4290,506.14,0.0997
2750,687,9.999535e-5,1.468430,4.3424,608.17,0.0991
2760,690,9.9995304e-5,1.548895,4.7063,604.16,0.1044
2770,692,9.9995275e-5,1.481552,4.3998,626.45,0.1012
2780,695,9.999523e-5,1.519869,4.5716,479.37,0.1053
2790,697,9.99952e-5,1.417395,4.1264,414.62,0.1035
2800,700,9.999516e-5,1.411038,4.1002,697.32,0.0987
2810,702,9.9995144e-5,1.396575,4.0413,701.35,0.1289
2820,705,9.99951e-5,1.473070,4.3626,628.50,0.0994
2830,707,9.999507e-5,1.405089,4.0759,653.27,0.0946
2840,710,9.999503e-5,1.525897,4.5993,710.45,0.1014
2850,712,9.9995e-5,1.429293,4.1757,582.35,0.1024
2860,715,9.9994955e-5,1.473193,4.3631,596.11,0.1053
