step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq
4100,2050,9.995853e-5,1.354358,3.8743,493.98,0.0471
4110,2055,9.995833e-5,1.366652,3.9222,544.62,0.0556
4120,2060,9.9958124e-5,1.478233,4.3852,488.60,0.0554
4130,2065,9.995792e-5,1.508013,4.5177,487.96,0.0564
4140,2070,9.995772e-5,1.506989,4.5131,490.13,0.0552
4150,2075,9.995751e-5,1.405738,4.0785,490.70,0.0561
4160,2080,9.995731e-5,1.349858,3.8569,491.45,0.0502
4170,2085,9.9957106e-5,1.377761,3.9660,489.78,0.0536
4180,2090,9.995689e-5,1.221854,3.3935,492.12,0.0520
4190,2095,9.9956684e-5,1.025209,2.7877,491.41,0.0520
4200,2100,9.995648e-5,1.249848,3.4898,491.67,0.0493
4210,2105,9.9956276e-5,1.163189,3.2001,538.52,0.0571
4220,2110,9.995607e-5,1.008815,2.7423,491.33,0.0522
4230,2115,9.995587e-5,0.902352,2.4654,492.34,0.0524
4240,2120,9.995565e-5,1.154909,3.1737,492.38,0.0500
4250,2125,9.995545e-5,1.041564,2.8336,492.15,0.0527
4260,2130,9.995523e-5,0.815608,2.2605,487.57,0.0588
