step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,word_loss
2060,2060,9.850062e-4,1.126249,3.0841,3646.74,1.9712,4.844018
2070,2070,9.848612e-4,1.030694,2.8030,3097.92,2.0947,4.331259
2080,2080,9.847154e-4,1.062009,2.8922,2900.03,2.1544,4.286424
2090,2090,9.84569e-4,1.050182,2.8582,3122.40,2.0846,4.445670
2100,2100,9.844217e-4,1.033172,2.8100,4262.29,1.8906,4.343103
2110,2110,9.842739e-4,1.052463,2.8647,3487.39,2.0089,4.264060
2120,2120,9.841254e-4,0.977840,2.6587,3769.49,1.9596,4.026254
2130,2130,9.839762e-4,1.105322,3.0202,3262.78,2.0685,4.673204
2140,2140,9.838262e-4,0.996950,2.7100,3860.25,1.9551,4.083270
2150,2150,9.836757e-4,1.060208,2.8870,3534.18,1.9953,4.330371
2160,2160,9.835244e-4,1.089211,2.9719,3013.26,2.1253,4.743778
2170,2170,9.833724e-4,1.070475,2.9168,3040.18,2.1138,4.534617
2180,2180,9.832198e-4,1.064165,2.8984,3409.51,2.0081,4.499043
2190,2190,9.830665e-4,1.131409,3.1000,4135.72,1.8928,4.808296
2200,2200,9.829125e-4,1.033183,2.8100,3306.13,2.0461,4.263175
2210,2210,9.827578e-4,0.973295,2.6467,2916.25,2.1453,4.081450
2220,2220,9.826024e-4,1.094782,2.9885,3205.79,2.0651,4.619929
2230,2230,9.824464e-4,1.020913,2.7757,3807.07,1.9444,4.160860
2240,2240,9.822896e-4,1.060795,2.8887,3002.64,2.1155,4.550826
2250,2250,9.821322e-4,1.058833,2.8830,2996.76,2.1175,4.473575
2260,2260,9.819741e-4,0.999721,2.7175,2842.53,2.1628,4.145617
2270,2270,9.818153e-4,0.964241,2.6228,2975.98,2.1227,4.043556
2280,2280,9.816558e-4,1.045362,2.8444,3321.63,2.0299,4.417654
2290,2290,9.814957e-4,1.014788,2.7588,2828.56,2.1667,4.232045
2300,2300,9.813348e-4,0.999771,2.7177,3138.35,2.0771,4.293313
2310,2310,9.811732e-4,1.049904,2.8574,3123.88,2.0785,4.401995
2320,2320,9.810111e-4,1.096556,2.9938,3075.28,2.0938,4.779188
2330,2330,9.808482e-4,1.000676,2.7201,3345.02,2.0251,4.094952
2340,2340,9.806847e-4,1.107814,3.0277,3434.96,2.0095,4.554030
2350,2350,9.805204e-4,0.978654,2.6609,2890.22,2.1527,4.129491
2360,2360,9.803555e-4,1.073052,2.9243,2895.04,2.1551,4.460835
2370,2370,9.801899e-4,1.088891,2.9710,3619.01,1.9735,4.586411
2380,2380,9.800236e-4,1.069185,2.9130,3122.91,2.0776,4.513629
2390,2390,9.798567e-4,1.037993,2.8235,3033.24,2.1158,4.446429
2400,2400,9.796891e-4,1.026556,2.7914,3146.93,2.0814,4.158540
2410,2410,9.795207e-4,0.964377,2.6232,2799.24,2.1894,4.051618
2420,2420,9.793517e-4,1.092637,2.9821,3845.32,1.9418,4.504693
2430,2430,9.791821e-4,1.021375,2.7770,3597.43,1.9835,4.237040
2440,2440,9.790118e-4,0.993610,2.7010,3200.72,2.0720,4.234014
2450,2450,9.788407e-4,1.095858,2.9917,4771.84,1.8326,4.509505
2460,2460,9.78669e-4,0.949892,2.5854,2982.37,2.1285,3.845687
2470,2470,9.784966e-4,0.966346,2.6283,3008.38,2.1172,3.945663
2480,2480,9.783236e-4,1.034329,2.8132,3333.85,2.0381,4.403489
2490,2490,9.781499e-4,1.020418,2.7744,2998.44,2.1453,4.294518
2500,2500,9.779754e-4,1.031111,2.8042,3023.91,2.1151,4.453309
2510,2510,9.778003e-4,0.975417,2.6523,3875.11,1.9330,4.117923
2520,2520,9.776246e-4,1.012317,2.7520,2922.48,2.1465,4.250479
2530,2530,9.774482e-4,0.977958,2.6590,2912.70,2.1451,4.118430
2540,2540,9.772711e-4,1.013021,2.7539,3172.98,2.0671,4.283973
2550,2550,9.770934e-4,0.995968,2.7073,3378.39,2.0169,4.223886
2560,2560,9.769149e-4,1.023675,2.7834,3619.60,1.9724,4.403287
2570,2570,9.767357e-4,1.015650,2.7612,3225.29,2.0511,4.151847
2580,2580,9.765559e-4,1.023276,2.7823,3000.79,2.1157,4.155144
2590,2590,9.763755e-4,0.954090,2.5963,3031.36,2.1022,4.001044
2600,2600,9.761943e-4,0.961790,2.6164,3520.89,1.9884,3.920709
2610,2610,9.7601244e-4,0.983751,2.6745,3093.76,2.0864,4.151042
2620,2620,9.7582996e-4,1.065362,2.9019,3861.35,1.9267,4.520079
2630,2630,9.756468e-4,0.989807,2.6907,3189.13,2.0679,4.249237
2640,2640,9.7546296e-4,0.952863,2.5931,3046.02,2.1021,4.020166
2650,2650,9.7527844e-4,1.038280,2.8244,3031.63,2.1004,4.544090
2660,2660,9.750933e-4,1.001598,2.7226,3356.61,2.0240,4.330443
2670,2670,9.7490737e-4,1.022428,2.7799,2871.20,2.1615,4.337882
2680,2680,9.7472087e-4,0.962547,2.6184,3158.92,2.0669,4.044336
2690,2690,9.745337e-4,1.116172,3.0531,3516.36,1.9924,4.741039
2700,2700,9.743458e-4,0.956116,2.6016,3119.99,2.0824,4.075706
2710,2710,9.741573e-4,1.033573,2.8111,3618.16,1.9689,4.148639
2720,2720,9.73968e-4,1.098772,3.0005,3187.23,2.0586,4.659370
2730,2730,9.7377814e-4,1.011897,2.7508,3413.90,2.0098,4.128242
2740,2740,9.7358756e-4,0.980113,2.6648,2895.76,2.1450,4.157181
2750,2750,9.733964e-4,1.023561,2.7831,3624.47,1.9694,4.273191
2760,2760,9.732045e-4,0.950265,2.5864,2863.35,2.1531,4.023126
2770,2770,9.73012e-4,0.971969,2.6431,3463.38,1.9978,3.999658
2780,2780,9.7281876e-4,1.042467,2.8362,3527.05,1.9864,4.448340
2790,2790,9.726248e-4,1.020149,2.7736,3132.60,2.0741,4.424457
2800,2800,9.724303e-4,0.914901,2.4965,2810.84,2.1733,3.688092
2810,2810,9.7223505e-4,0.999704,2.7175,3958.08,1.9211,4.062675
2820,2820,9.720392e-4,1.052261,2.8641,3157.83,2.0808,4.445579
2830,2830,9.718427e-4,0.978093,2.6594,2924.38,2.1473,4.099678
2840,2840,9.716454e-4,1.028284,2.7963,3475.49,2.0061,4.364921
2850,2850,9.714475e-4,0.987657,2.6849,2783.34,2.1965,4.229074
2860,2860,9.712489e-4,0.985937,2.6803,3381.41,2.0261,4.117579
2870,2870,9.710497e-4,0.981143,2.6675,3063.44,2.1028,4.226836
2880,2880,9.708498e-4,0.926590,2.5259,2893.06,2.1558,3.924510
2890,2890,9.706493e-4,0.995927,2.7072,3162.32,2.0739,4.166620
2900,2900,9.7044813e-4,0.945963,2.5753,3329.83,2.0332,3.902599
2910,2910,9.702462e-4,1.051064,2.8607,3181.13,2.0706,4.514110
